action,reason,source_path,kept_path,date,image_index,format,width,height
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-07-27_guardian_c734c78579_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-07-27_guardian_c734c78579_img03.jpg,2015-07-27,3,JPEG,445,324
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-08-03_guardian_d5ae639b06_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-08-03_guardian_d5ae639b06_img02.jpg,2015-08-03,2,JPEG,445,206
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-08-03_guardian_d5ae639b06_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-08-03_guardian_d5ae639b06_img03.jpg,2015-08-03,3,JPEG,445,206
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-08-12_guardian_481689f0ca_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-08-12_guardian_481689f0ca_img02.jpg,2015-08-12,2,JPEG,445,408
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-08-12_guardian_481689f0ca_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-08-12_guardian_481689f0ca_img03.jpg,2015-08-12,3,JPEG,445,370
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-09-29_guardian_a4ea4d39da_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-09-29_guardian_a4ea4d39da_img02.jpg,2015-09-29,2,JPEG,445,378
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-10-09_guardian_f76464d9a4_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-10-09_guardian_f76464d9a4_img02.jpg,2015-10-09,2,JPEG,445,267
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-10-21_guardian_cb3c161fbd_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-10-21_guardian_cb3c161fbd_img02.jpg,2015-10-21,2,JPEG,445,183
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-10-21_guardian_cb3c161fbd_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-10-21_guardian_cb3c161fbd_img03.jpg,2015-10-21,3,JPEG,445,355
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-10-23_guardian_bf25c5dcf9_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-10-23_guardian_bf25c5dcf9_img03.jpg,2015-10-23,3,JPEG,445,314
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-10-27_guardian_92b62e3ae4_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-10-27_guardian_92b62e3ae4_img02.jpg,2015-10-27,2,JPEG,445,230
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-10-27_guardian_92b62e3ae4_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-10-27_guardian_92b62e3ae4_img03.jpg,2015-10-27,3,JPEG,445,186
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-12-08_guardian_bf913063de_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-12-08_guardian_bf913063de_img02.jpg,2015-12-08,2,JPEG,445,345
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-12-08_guardian_bf913063de_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-12-08_guardian_bf913063de_img03.jpg,2015-12-08,3,JPEG,445,196
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-12-10_guardian_5ba44678b0_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-12-10_guardian_5ba44678b0_img01.jpg,2015-12-10,1,JPEG,465,279
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-12-14_guardian_ec65b49251_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-12-14_guardian_ec65b49251_img02.jpg,2015-12-14,2,JPEG,445,216
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-12-15_guardian_ffeb25568f_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-12-15_guardian_ffeb25568f_img01.jpg,2015-12-15,1,JPEG,465,326
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-12-15_guardian_0d2953ecbe_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-12-15_guardian_0d2953ecbe_img02.jpg,2015-12-15,2,JPEG,445,347
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-12-15_guardian_249ade1a09_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-12-15_guardian_249ade1a09_img02.jpg,2015-12-15,2,JPEG,465,246
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-12-15_guardian_0d2953ecbe_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-12-15_guardian_0d2953ecbe_img03.jpg,2015-12-15,3,JPEG,445,268
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-12-15_guardian_0d2953ecbe_img04.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-12-15_guardian_0d2953ecbe_img04.jpg,2015-12-15,4,JPEG,445,347
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-12-16_guardian_3833eb23a4_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-12-16_guardian_3833eb23a4_img02.jpg,2015-12-16,2,JPEG,445,312
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-12-16_guardian_3833eb23a4_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-12-16_guardian_3833eb23a4_img03.jpg,2015-12-16,3,JPEG,445,312
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-12-23_guardian_361d710611_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-12-23_guardian_361d710611_img02.jpg,2015-12-23,2,JPEG,445,210
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-12-30_guardian_f1be1851e4_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2015-12-30_guardian_f1be1851e4_img01.jpg,2015-12-30,1,JPEG,465,279
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-01-07_guardian_dfcbd6bb53_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-01-07_guardian_dfcbd6bb53_img02.jpg,2016-01-07,2,JPEG,445,267
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-01-20_guardian_0cad45d1c4_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-01-20_guardian_0cad45d1c4_img01.jpg,2016-01-20,1,JPEG,445,250
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-01-20_guardian_0cad45d1c4_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-01-20_guardian_0cad45d1c4_img03.jpg,2016-01-20,3,JPEG,445,167
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-01-25_guardian_5325c5789e_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-01-25_guardian_5325c5789e_img01.jpg,2016-01-25,1,JPEG,465,279
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-01-25_guardian_5325c5789e_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-01-25_guardian_5325c5789e_img02.jpg,2016-01-25,2,JPEG,445,324
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-01-25_guardian_5325c5789e_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-01-25_guardian_5325c5789e_img03.jpg,2016-01-25,3,JPEG,445,302
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-01-25_guardian_5325c5789e_img04.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-01-25_guardian_5325c5789e_img04.jpg,2016-01-25,4,JPEG,120,179
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-01-25_guardian_5325c5789e_img05.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-01-25_guardian_5325c5789e_img05.jpg,2016-01-25,5,JPEG,445,295
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-01-25_guardian_5325c5789e_img06.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-01-25_guardian_5325c5789e_img06.jpg,2016-01-25,6,JPEG,445,166
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-02-02_guardian_baf843287f_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-02-02_guardian_baf843287f_img02.jpg,2016-02-02,2,JPEG,445,317
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-02-02_guardian_baf843287f_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-02-02_guardian_baf843287f_img03.jpg,2016-02-02,3,JPEG,445,283
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-02-02_guardian_baf843287f_img04.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-02-02_guardian_baf843287f_img04.jpg,2016-02-02,4,JPEG,445,299
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-02-02_guardian_baf843287f_img06.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-02-02_guardian_baf843287f_img06.jpg,2016-02-02,6,JPEG,445,424
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-02-02_guardian_baf843287f_img07.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-02-02_guardian_baf843287f_img07.jpg,2016-02-02,7,JPEG,445,293
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-02-08_guardian_b51e6532d7_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-02-08_guardian_b51e6532d7_img02.jpg,2016-02-08,2,JPEG,445,324
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-02-08_guardian_b51e6532d7_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-02-08_guardian_b51e6532d7_img03.jpg,2016-02-08,3,JPEG,445,186
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-02-08_guardian_b51e6532d7_img04.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-02-08_guardian_b51e6532d7_img04.jpg,2016-02-08,4,JPEG,445,324
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-02-16_guardian_07505891b6_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-02-16_guardian_07505891b6_img01.jpg,2016-02-16,1,JPEG,465,279
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-02-19_guardian_ddb14a45eb_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-02-19_guardian_ddb14a45eb_img02.jpg,2016-02-19,2,JPEG,445,250
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-02-19_guardian_ddb14a45eb_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-02-19_guardian_ddb14a45eb_img03.jpg,2016-02-19,3,JPEG,445,260
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-02-19_guardian_ddb14a45eb_img04.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-02-19_guardian_ddb14a45eb_img04.jpg,2016-02-19,4,JPEG,445,436
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-02-19_guardian_ddb14a45eb_img05.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-02-19_guardian_ddb14a45eb_img05.jpg,2016-02-19,5,JPEG,445,324
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-02-19_guardian_ddb14a45eb_img06.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-02-19_guardian_ddb14a45eb_img06.jpg,2016-02-19,6,JPEG,445,303
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-02-19_guardian_ddb14a45eb_img07.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-02-19_guardian_ddb14a45eb_img07.jpg,2016-02-19,7,JPEG,445,349
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-02-23_guardian_068fc2a26e_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-02-23_guardian_068fc2a26e_img02.jpg,2016-02-23,2,JPEG,445,267
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-02-24_guardian_53cff9479e_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-02-24_guardian_53cff9479e_img02.jpg,2016-02-24,2,JPEG,445,304
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-02-24_guardian_53cff9479e_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-02-24_guardian_53cff9479e_img03.jpg,2016-02-24,3,JPEG,445,214
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-03-04_guardian_2837b0f511_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-03-04_guardian_2837b0f511_img02.jpg,2016-03-04,2,JPEG,445,262
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-04-15_guardian_413f87872f_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-04-15_guardian_413f87872f_img01.jpg,2016-04-15,1,JPEG,465,279
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-04-19_guardian_6b4d4e220f_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-04-19_guardian_6b4d4e220f_img02.jpg,2016-04-19,2,JPEG,445,303
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-04-22_guardian_36fcb13eb7_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-04-22_guardian_36fcb13eb7_img01.jpg,2016-04-22,1,JPEG,465,279
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-04-25_guardian_fac995afce_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-04-25_guardian_fac995afce_img03.jpg,2016-04-25,3,JPEG,445,344
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-04-25_guardian_fac995afce_img06.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-04-25_guardian_fac995afce_img06.jpg,2016-04-25,6,JPEG,445,445
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-05-12_guardian_ed96954690_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-05-12_guardian_ed96954690_img02.jpg,2016-05-12,2,JPEG,445,243
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-05-26_guardian_621af05d81_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-05-26_guardian_621af05d81_img02.jpg,2016-05-26,2,JPEG,445,303
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-06-13_guardian_fb331aa892_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-06-13_guardian_fb331aa892_img01.jpg,2016-06-13,1,JPEG,465,279
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-07-05_guardian_91a870193c_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-07-05_guardian_91a870193c_img02.jpg,2016-07-05,2,JPEG,445,340
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-07-07_guardian_6d46142065_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-07-07_guardian_6d46142065_img02.jpg,2016-07-07,2,JPEG,445,325
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-07-11_guardian_40a40d57ba_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-07-11_guardian_40a40d57ba_img02.jpg,2016-07-11,2,JPEG,445,398
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-07-11_guardian_40a40d57ba_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-07-11_guardian_40a40d57ba_img03.jpg,2016-07-11,3,JPEG,445,394
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-07-11_guardian_40a40d57ba_img04.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2016-07-11_guardian_40a40d57ba_img04.jpg,2016-07-11,4,JPEG,445,267
